10,117
35.46,41
35.48,46
35.5,53
35.52,51
35.54,47
35.56,44
35.58,43
35.6,61
35.62,51
35.64,46
35.66,46
35.68,40
35.7,50
35.72,45
35.74,57
35.76,37
35.78,39
35.8,51
35.82,46
35.84,49
35.86,36
35.88,39
35.9,49
35.92,40
35.94,44
35.96,54
35.98,38
36,49
36.02,56
36.04,54
36.06,43
36.08,52
36.1,60
36.12,43
36.14,36
36.16,66
36.18,46
36.2,42
36.22,47
36.24,50
36.26,37
36.28,49
36.3,57
36.32,56
36.34,43
36.36,43
36.38,57
36.4,41
36.42,37
36.44,46
36.46,40
36.48,43
36.5,50
36.52,42
36.54,46
36.56,31
36.58,43
36.6,53
36.62,42
36.64,45
36.66,48
36.68,37
36.7,50
36.72,37
36.74,38
36.76,44
36.78,32
36.8,52
36.82,41
36.84,41
36.86,47
36.88,45
36.9,46
36.92,52
36.94,46
36.96,40
36.98,45
37,38
37.02,41
37.04,43
37.06,51
37.08,42
37.1,49
37.12,43
37.14,47
37.16,44
37.18,34
37.2,46
37.22,38
37.24,33
37.26,47
37.28,48
37.3,47
37.32,46
37.34,44
37.36,38
37.38,42
37.4,40
37.42,46
37.44,44
37.46,31
37.48,34
37.5,42
37.52,48
37.54,49
37.56,47
37.58,37
37.6,39
37.62,45
37.64,42
37.66,54
37.68,46
37.7,43
37.72,33
37.74,64
37.76,44
37.78,36
37.8,43
37.82,48
37.84,34
37.86,47
37.88,48
37.9,35
37.92,39
37.94,43
37.96,42
37.98,40
38,59
38.02,41
38.04,31
38.06,39
38.08,48
38.1,43
38.12,44
38.14,48
38.16,49
38.18,39
38.2,47
38.22,44
38.24,35
38.26,51
38.28,40
38.3,46
38.32,47
38.34,51
38.36,32
38.38,35
38.4,47
38.42,45
38.44,52
38.46,58
38.48,41
38.5,40
38.52,40
38.54,43
38.56,50
38.58,41
38.6,46
38.62,47
38.64,38
38.66,50
38.68,34
38.7,48
38.72,42
38.74,42
38.76,46
38.78,45
38.8,28
38.82,47
38.84,36
38.86,43
38.88,39
38.9,33
38.92,42
38.94,50
38.96,41
38.98,45
39,49
39.02,41
39.04,41
39.06,42
39.08,46
39.1,40
39.12,48
39.14,48
39.16,44
39.18,40
39.2,38
39.22,32
39.24,43
39.26,43
39.28,53
39.3,38
39.32,45
39.34,44
39.36,48
39.38,43
39.4,43
39.42,43
39.44,32
39.46,48
39.48,45
39.5,35
39.52,48
39.54,50
39.56,35
39.58,42
39.6,53
39.62,41
39.64,31
39.66,56
39.68,47
39.7,43
39.72,40
39.74,54
39.76,33
39.78,41
39.8,48
39.82,40
39.84,46
39.86,38
39.88,52
39.9,41
39.92,49
39.94,37
39.96,48
39.98,51
40,42
40.02,43
40.04,42
40.06,41
40.08,39
40.1,39
40.12,50
40.14,45
40.16,53
40.18,35
40.2,42
40.22,49
40.24,43
40.26,35
40.28,51
40.3,38
40.32,47
40.34,52
40.36,34
40.38,46
40.4,39
40.42,46
40.44,37
40.46,35
40.48,46
40.5,45
40.52,41
40.54,47
40.56,46
40.58,54
40.6,39
40.62,56
40.64,59
40.66,56
40.68,34
40.7,31
40.72,36
40.74,34
40.76,48
40.78,38
40.8,35
40.82,45
40.84,44
40.86,37
40.88,41
40.9,37
40.92,50
40.94,44
40.96,63
40.98,45
41,49
41.02,45
41.04,49
41.06,47
41.08,48
41.1,45
41.12,52
41.14,43
41.16,56
41.18,35
41.2,40
41.22,44
41.24,45
41.26,48
41.28,40
41.3,33
41.32,39
41.34,50
41.36,46
41.38,48
41.4,41
41.42,45
41.44,52
41.46,38
41.48,45
41.5,28
41.52,48
41.54,44
41.56,37
41.58,42
41.6,42
41.62,46
41.64,47
41.66,30
41.68,42
41.7,54
41.72,53
41.74,44
41.76,52
41.78,36
41.8,33
41.82,42
41.84,43
41.86,51
41.88,42
41.9,39
41.92,43.5
41.94,49.5
41.96,33
41.98,55.5
42,67.5
42.02,33
42.04,64.5
42.06,43.5
42.08,48
42.1,54
42.12,55.5
42.14,43.5
42.16,57
42.18,43.5
42.2,48
42.22,58.5
42.24,58.5
42.26,46.5
42.28,51
42.3,48
42.32,63
42.34,55.5
42.36,52.5
42.38,60
42.4,58.5
42.42,39
42.44,72
42.46,54
42.48,61.5
42.5,64.5
42.52,57
42.54,49.5
42.56,55.5
42.58,49.5
42.6,49.5
42.62,54
42.64,52.5
42.66,42
42.68,52.5
42.7,52.5
42.72,61.5
42.74,57
42.76,54
42.78,48
42.8,54
42.82,51
42.84,42
42.86,52.5
42.88,61.5
42.9,60
42.92,37.5
42.94,37.5
42.96,39
42.98,57
43,43.5
43.02,37.5
43.04,42
43.06,43.5
43.08,46.5
43.1,48
43.12,42
43.14,40.5
43.16,52.5
43.18,34.5
43.2,54
43.22,43.5
43.24,45
43.26,36
43.28,58.5
43.3,43.5
43.32,63
43.34,37.5
43.36,63
43.38,54
43.4,69
43.42,72
43.44,72
43.46,78
43.48,81
43.5,66
43.52,67.5
43.54,67.5
43.56,100.5
43.58,75
43.6,87
43.62,66
43.64,81
43.66,69
43.68,81
43.7,88.5
43.72,85.5
43.74,84
43.76,88.5
43.78,73.5
43.8,93
43.82,96
43.84,85.5
43.86,90
43.88,91.5
43.9,100.5
43.92,87
43.94,96
43.96,93
43.98,87
44,78
44.02,103.5
44.04,75
44.06,79.5
44.08,72
44.1,55.5
44.12,69
44.14,82.5
44.16,78
44.18,79.5
44.2,73.5
44.22,64.5
44.24,69
44.26,87
44.28,78
44.3,58.5
44.32,51
44.34,48
44.36,39
44.38,46.5
44.4,31.5
44.42,70.5
44.44,34.5
44.46,72
44.48,46.5
44.5,61.5
44.52,64.5
44.54,54
44.56,66
44.58,54
44.6,52.5
44.62,57
44.64,58.5
44.66,73.5
44.68,75
44.7,73.5
44.72,85.5
44.74,79.5
44.76,64.5
44.78,97.5
44.8,82.5
44.82,105
44.84,105
44.86,99
44.88,90
44.9,112.5
44.92,120
44.94,108
44.96,123
44.98,87
45,142.5
45.02,159
45.04,153
45.06,141
45.08,166.5
45.1,141
45.12,153
45.14,195
45.16,162
45.18,184.5
45.2,192
45.22,150
45.24,172.5
45.26,177
45.28,180
45.3,204
45.32,189
45.34,196.5
45.36,190.5
45.38,196.5
45.4,175.5
45.42,168
45.44,186
45.46,214.5
45.48,157.5
45.5,178.5
45.52,186
45.54,189
45.56,171
45.58,159
45.6,169.5
45.62,169.5
45.64,153
45.66,133.5
45.68,124.5
45.7,156
45.72,120
45.74,124.5
45.76,127.5
45.78,117
45.8,112.5
45.82,87
45.84,108
45.86,115.5
45.88,75
45.9,90
45.92,94.5
45.94,82.5
45.96,99
45.98,130.5
46,100.5
46.02,114
46.04,97.5
46.06,111
46.08,118.5
46.1,121.5
46.12,135
46.14,178.5
46.16,165
46.18,190.5
46.2,217.5
46.22,240
46.24,246
46.26,261
46.28,316.5
46.3,391.5
46.32,406.5
46.34,445.5
46.36,508.5
46.38,552
46.4,712.5
46.42,687
46.44,790.5
46.46,885
46.48,1030.5
46.5,1233
46.52,1375.5
46.54,1504.5
46.56,1792.5
46.58,2197.5
46.6,2638.5
46.62,3280.5
46.64,3840
46.66,5208
46.68,6609
46.7,8599.5
46.72,11653.5
46.74,16407
46.76,23208
46.78,35014.5
46.8,57897
46.82,112752
46.84,325399.5
46.86,1770000
46.88,5071080
46.9,4746510
46.92,884781
46.94,318735
46.96,175566
46.98,109762.5
47,71740.5
47.02,48696
47.04,32845.5
47.06,21609
47.08,13906.5
47.1,9054
47.12,6168
47.14,4303.5
47.16,3610.5
47.18,2896.5
47.2,2451
47.22,2248.5
47.24,2019
47.26,1773
47.28,1731
47.3,1572
47.32,1575
47.34,1536
47.36,1389
47.38,1399.5
47.4,1351.5
47.42,1350
47.44,1258.5
47.46,1351.5
47.48,1264.5
47.5,1312.5
47.52,1330.5
47.54,1284
47.56,1306.5
47.58,1264.5
47.6,1321.5
47.62,1296
47.64,1278
47.66,1297.5
47.68,1269
47.7,1215
47.72,1264.5
47.74,1312.5
47.76,1176
47.78,1204.5
47.8,1182
47.82,1291.5
47.84,1185
47.86,1231.5
47.88,1101
47.9,1147.5
47.92,1113
47.94,1183.5
47.96,1128
47.98,1089
48,1141.5
48.02,1080
48.04,1057.5
48.06,1101
48.08,1026
48.1,1002
48.12,1006.5
48.14,991.5
48.16,966
48.18,1011
48.2,976.5
48.22,982.5
48.24,940.5
48.26,874.5
48.28,910.5
48.3,939
48.32,924
48.34,835.5
48.36,891
48.38,841.5
48.4,801
48.42,828
48.44,838.5
48.46,733.5
48.48,694.5
48.5,754.5
48.52,717
48.54,757.5
48.56,711
48.58,661.5
48.6,673.5
48.62,672
48.64,652.5
48.66,598.5
48.68,592.5
48.7,616.5
48.72,577.5
48.74,564
48.76,568.5
48.78,511.5
48.8,469.5
48.82,486
48.84,516
48.86,513
48.88,502.5
48.9,463.5
48.92,436.5
48.94,444
48.96,441
48.98,400.5
49,421.5
49.02,351
49.04,343.5
49.06,378
49.08,399
49.1,351
49.12,324
49.14,333
49.16,373.5
49.18,333
49.2,307.5
49.22,303
49.24,307.5
49.26,273
49.28,265.5
49.3,261
49.32,259.5
49.34,220.5
49.36,220.5
49.38,201
49.4,208.5
49.42,198
49.44,192
49.46,207
49.48,184.5
49.5,204
49.52,151.5
49.54,190.5
49.56,165
49.58,163.5
49.6,151.5
49.62,127.5
49.64,129
49.66,139.5
49.68,132
49.7,115.5
49.72,117
49.74,103.5
49.76,121.5
49.78,88.5
49.8,91.5
49.82,102
49.84,91.5
49.86,91.5
49.88,78
49.9,54
49.92,75
49.94,67.5
49.96,55.5
49.98,69
50,45
50.02,90
50.04,72
50.06,63
50.08,52.5
50.1,64.5
50.12,55.5
50.14,63
50.16,48
50.18,63
50.2,54
50.22,46.5
50.24,57
50.26,34.5
50.28,34.5
50.3,30
50.32,31.5
50.34,48
50.36,54
50.38,36
50.4,37.5
50.42,37.5
50.44,42
50.46,45
50.48,43.5
50.5,27
50.52,37.5
50.54,31.5
50.56,40.5
50.58,40.5
50.6,39
50.62,39
50.64,42
50.66,33
50.68,36
50.7,48
50.72,57
50.74,40.5
50.76,27
50.78,43.5
50.8,45
50.82,34.5
50.84,34.5
50.86,31.5
50.88,45
50.9,39
50.92,40.5
50.94,39
50.96,42
50.98,55.5
51,49.5
51.02,43.5
51.04,42
51.06,54
51.08,40.5
51.1,60
51.12,49.5
51.14,40.5
51.16,37.5
51.18,48
51.2,40.5
51.22,49.5
51.24,37.5
51.26,46.5
51.28,64.5
51.3,39
51.32,39
51.34,48
51.36,37.5
51.38,39
51.4,33
51.42,42
51.44,33
51.46,34.5
51.48,30
51.5,36
51.52,36
51.54,33
51.56,46.5
51.58,27
51.6,34.5
51.62,51
51.64,31.5
51.66,30
51.68,30
51.7,36
51.72,36
51.74,36
51.76,30
51.78,22.5
51.8,24
51.82,30
51.84,54
51.86,22.5
51.88,24
51.9,37.5
51.92,30
51.94,33
51.96,28.5
51.98,27
52,42
52.02,27
52.04,33
52.06,40.5
52.08,24
52.1,27
52.12,24
52.14,37.5
52.16,30
52.18,27
52.2,28.5
52.22,31.5
52.24,33
52.26,36
52.28,34.5
52.3,24
52.32,39
52.34,27
52.36,39
52.38,30
52.4,30
52.42,25.5
52.44,27
52.46,21
52.48,18
52.5,33
52.52,33
52.54,24
52.56,28.5
52.58,27
52.6,31.5
52.62,34.5
52.64,42
52.66,27
52.68,39
52.7,28.5
52.72,31.5
52.74,21
52.76,43.5
52.78,37.5
52.8,24
52.82,42
52.84,34.5
52.86,34.5
52.88,33
52.9,31.5
52.92,15
52.94,21
52.96,27
52.98,31.5
53,33
53.02,19.5
53.04,27
53.06,24
53.08,31.5
53.1,31.5
53.12,27
53.14,36
53.16,28.5
53.18,21
53.2,28.5
53.22,24
53.24,28.5
53.26,22.5
53.28,22.5
53.3,36
53.32,30
53.34,18
53.36,40.5
53.38,33
53.4,27
53.42,27
53.44,36
53.46,30
53.48,30
53.5,27
53.52,30
53.54,18
53.56,28.5
53.58,49.5
53.6,27
53.62,21
53.64,28.5
53.66,33
53.68,30
53.7,27
53.72,22.5
53.74,28.5
53.76,36
53.78,40.5
53.8,21
53.82,22.5
53.84,24
53.86,25.5
53.88,27
53.9,33
53.92,25.5
53.94,25.5
53.96,31.5
53.98,28.5
54,19.5
54.02,21
54.04,27
54.06,33
54.08,18
54.1,22.5
54.12,31.5
54.14,33
54.16,21
54.18,25.5
54.2,27
54.22,21
54.24,31.5
54.26,30
54.28,49.5
54.3,22.5
54.32,31.5
54.34,34.5
54.36,34.5
54.38,33
54.4,25.5
54.42,27
54.44,27
54.46,36
54.48,25.5
54.5,27
54.52,19.5
54.54,25.5
54.56,28.5
54.58,36
54.6,21
54.62,33
54.64,12
54.66,19.5
54.68,15
54.7,43.5
54.72,24
54.74,37.5
54.76,31.5
54.78,27
54.8,31.5
54.82,18
54.84,24
54.86,22.5
54.88,22.5
54.9,21
54.92,24
54.94,21
54.96,27
54.98,34.5
55,19.5
55.02,39
55.04,16.5
55.06,25.5
55.08,34.5
55.1,9
55.12,33
55.14,30
55.16,21
55.18,30
55.2,33
55.22,31.5
55.24,25.5
55.26,21
55.28,28.5
55.3,25.5
55.32,24
55.34,27
55.36,27
55.38,18
55.4,30
55.42,22.5
55.44,28.5
55.46,30
55.48,33
55.5,13.5
55.52,15
55.54,33
55.56,33
55.58,37.5
55.6,24
55.62,25.5
55.64,25.5
55.66,24
55.68,30
55.7,28.5
55.72,18
55.74,24
55.76,28.5
55.78,31.5
55.8,33
55.82,33
55.84,25.5
55.86,34.5
55.88,27
55.9,28.5
55.92,27
55.94,28.5
55.96,21
55.98,31.5
56,19.5
56.02,30
56.04,24
56.06,27
56.08,30
56.1,30
56.12,33
56.14,30
56.16,34.5
56.18,27
56.2,27
56.22,27
56.24,31.5
56.26,24
56.28,39
56.3,27
56.32,30
56.34,19.5
56.36,40.5
56.38,18
56.4,37.5
56.42,24
56.44,22.5
56.46,18
56.48,22.5
56.5,28.5
56.52,39
56.54,30
56.56,27
56.58,25.5
56.6,28.5
56.62,15
56.64,21
56.66,28.5
56.68,34.5
56.7,40.5
56.72,31.5
56.74,24
56.76,24
56.78,25.5
56.8,22.5
56.82,13.5
56.84,30
56.86,22.5
56.88,33
56.9,22.5
56.92,25.5
56.94,24
56.96,22.5
56.98,21
57,30
57.02,16.5
57.04,22.5
57.06,22.5
57.08,19.5
57.1,24
57.12,30
57.14,18
57.16,27
57.18,15
57.2,21
57.22,24
57.24,22.5
57.26,25.5
57.28,19.5
57.3,18
57.32,21
57.34,30
57.36,16.5
57.38,28.5
57.4,27
57.42,22.5
57.44,36
57.46,21
57.48,13.5
57.5,30
57.52,27
57.54,18
57.56,24
57.58,30
57.6,22.5
57.62,22.5
57.64,24
57.66,27
57.68,18
57.7,27
57.72,30
57.74,22.5
57.76,21
57.78,15
57.8,27
57.82,22.5
57.84,18
57.86,24
57.88,31.5
57.9,27
57.92,27
57.94,24
57.96,22.5
57.98,30
58,18
58.02,40.5
58.04,25.5
58.06,30
58.08,46.5
58.1,30
58.12,25.5
58.14,28.5
58.16,25.5
58.18,30
58.2,25.5
58.22,22.5
58.24,21
58.26,24
58.28,24
58.3,13.5
58.32,27
58.34,27
58.36,15
58.38,22.5
58.4,12
58.42,19.5
58.44,28.5
58.46,19.5
58.48,30
58.5,33
58.52,42
58.54,19.5
58.56,21
58.58,30
58.6,16.5
58.62,19.5
58.64,22.5
58.66,22.5
58.68,33
58.7,33
58.72,31.5
58.74,13.5
58.76,27
58.78,25.5
58.8,28.5
58.82,25.5
58.84,28.5
58.86,25.5
58.88,16.5
58.9,33
58.92,25.5
58.94,30
58.96,16.5
58.98,22.5
59,25.5
59.02,25.5
59.04,21
59.06,15
59.08,28.5
59.1,22.5
59.12,34.5
59.14,16.5
59.16,30
59.18,34.5
59.2,18
59.22,22.5
59.24,27
59.26,22.5
59.28,25.5
59.3,19.5
59.32,25.5
59.34,28.5
59.36,18
59.38,30
59.4,16.5
59.42,27
59.44,22.5
59.46,37.5
59.48,22.5
59.5,25.5
59.52,33
59.54,27
59.56,21
59.58,28.5
59.6,18
59.62,34.5
59.64,18
59.66,25.5
59.68,27
59.7,24
59.72,18
59.74,21
59.76,22.5
59.78,22.5
59.8,34.5
59.82,16.5
59.84,28.5
59.86,19.5
59.88,25.5
59.9,36
59.92,27
59.94,22.5
59.96,19.5
59.98,28.5
60,22.5